event_id,user_id,event_ts,event_type,attribution_campaign
1551,459,2025-08-06 01:41:06,conversion,
1552,460,2024-09-10 07:08:29,signup,
1553,460,2024-09-10 07:08:29,conversion,
1554,460,2025-06-10 07:08:29,cancel,
1555,461,2025-03-27 18:39:11,signup,
1556,461,2025-03-27 18:39:11,conversion,
1557,462,2024-11-08 06:00:12,signup,
1558,462,2024-11-08 06:00:12,trial_start,
1559,462,2024-11-15 06:00:12,trial_end,
1560,463,2025-05-07 05:09:32,signup,
1561,463,2025-05-07 05:09:32,trial_start,
1562,463,2025-05-14 05:09:32,trial_end,
1563,464,2025-02-16 17:28:08,signup,
1564,464,2025-02-16 17:28:08,trial_start,
1565,464,2025-02-23 17:28:08,trial_end,
1566,465,2024-11-13 12:06:18,signup,
1567,465,2024-11-13 12:06:18,conversion,
1568,466,2025-07-13 07:00:36,signup,
1569,466,2025-07-13 07:00:36,conversion,
1570,467,2024-10-02 19:35:40,signup,
1571,467,2024-10-02 19:35:40,trial_start,
1572,467,2024-10-09 19:35:40,trial_end,
1573,467,2024-10-09 19:35:40,conversion,
1574,467,2025-02-09 19:35:40,cancel,
1575,468,2024-09-05 22:01:31,signup,
1576,468,2024-09-05 22:01:31,conversion,
1577,468,2025-07-05 22:01:31,cancel,
1578,469,2024-09-05 02:41:57,signup,
1579,469,2024-09-05 02:41:57,conversion,
1580,470,2024-12-28 12:10:19,signup,
1581,470,2024-12-28 12:10:19,conversion,
1582,471,2025-05-18 09:10:54,signup,
1583,471,2025-05-18 09:10:54,conversion,
1584,472,2025-03-29 22:07:32,signup,
1585,472,2025-03-29 22:07:32,conversion,
1586,473,2024-09-10 14:42:26,signup,
1587,473,2024-09-10 14:42:26,conversion,
1588,473,2025-01-10 14:42:26,cancel,
1589,474,2025-03-11 13:45:05,signup,
1590,474,2025-03-11 13:45:05,trial_start,
1591,474,2025-03-18 13:45:05,trial_end,
1592,475,2025-06-25 00:00:14,signup,
1593,475,2025-06-25 00:00:14,conversion,
1594,476,2025-08-28 19:48:28,signup,
1595,476,2025-08-28 19:48:28,trial_start,
1596,476,2025-09-04 19:48:28,trial_end,
1597,476,2025-09-04 19:48:28,conversion,
1598,477,2024-09-29 11:12:32,signup,
1599,477,2024-09-29 11:12:32,trial_start,
1600,477,2024-10-06 11:12:32,trial_end,
1601,477,2024-10-06 11:12:32,conversion,
1602,477,2025-08-06 11:12:32,cancel,
1603,478,2025-02-12 14:19:24,signup,
1604,478,2025-02-12 14:19:24,trial_start,
1605,478,2025-02-19 14:19:24,trial_end,
1606,479,2025-08-15 06:51:13,signup,
1607,479,2025-08-15 06:51:13,trial_start,
1608,479,2025-08-22 06:51:13,trial_end,
1609,480,2024-12-05 03:09:37,signup,
1610,480,2024-12-05 03:09:37,conversion,
1611,480,2025-02-05 03:09:37,cancel,
1612,481,2025-05-04 10:00:48,signup,
1613,481,2025-05-04 10:00:48,trial_start,
1614,481,2025-05-11 10:00:48,trial_end,
1615,481,2025-05-11 10:00:48,conversion,
1616,482,2024-12-02 20:38:27,signup,
1617,482,2024-12-02 20:38:27,conversion,
1618,482,2025-04-02 20:38:27,cancel,
1619,483,2025-01-13 17:56:13,signup,
1620,483,2025-01-13 17:56:13,trial_start,
1621,483,2025-01-20 17:56:13,trial_end,
1622,484,2024-11-23 15:52:25,signup,
1623,484,2024-11-23 15:52:25,conversion,
1624,484,2025-07-23 15:52:25,cancel,
1625,485,2025-08-03 21:38:35,signup,
1626,485,2025-08-03 21:38:35,trial_start,
1627,485,2025-08-10 21:38:35,trial_end,
1628,486,2025-05-31 23:46:44,signup,
1629,486,2025-05-31 23:46:44,conversion,
1630,487,2024-09-07 19:13:53,signup,
1631,487,2024-09-07 19:13:53,trial_start,
1632,487,2024-09-14 19:13:53,trial_end,
1633,487,2024-09-14 19:13:53,conversion,
1634,487,2025-07-14 19:13:53,cancel,
1635,488,2025-07-19 20:59:55,signup,
1636,488,2025-07-19 20:59:55,trial_start,
1637,488,2025-07-26 20:59:55,trial_end,
1638,489,2025-06-03 17:34:25,signup,
1639,489,2025-06-03 17:34:25,trial_start,
1640,489,2025-06-10 17:34:25,trial_end,
1641,490,2025-04-04 03:20:03,signup,
1642,490,2025-04-04 03:20:03,conversion,
1643,491,2025-07-21 17:13:18,signup,
1644,491,2025-07-21 17:13:18,trial_start,
1645,491,2025-07-28 17:13:18,trial_end,
1646,491,2025-07-28 17:13:18,conversion,
1647,491,2025-08-28 17:13:18,cancel,
1648,492,2025-02-05 23:56:30,signup,
1649,492,2025-02-05 23:56:30,conversion,
1650,493,2025-02-17 14:16:24,signup,
1651,493,2025-02-17 14:16:24,trial_start,
1652,493,2025-02-24 14:16:24,trial_end,
1653,493,2025-02-24 14:16:24,conversion,
1654,493,2025-03-24 14:16:24,cancel,
1655,494,2025-05-25 14:14:14,signup,
1656,494,2025-05-25 14:14:14,trial_start,
1657,494,2025-06-01 14:14:14,trial_end,
1658,495,2024-11-15 23:48:01,signup,
1659,495,2024-11-15 23:48:01,trial_start,
1660,495,2024-11-22 23:48:01,trial_end,
1661,495,2024-11-22 23:48:01,conversion,
1662,495,2025-02-22 23:48:01,cancel,
1663,496,2025-05-09 14:58:39,signup,
1664,496,2025-05-09 14:58:39,trial_start,
1665,496,2025-05-16 14:58:39,trial_end,
1666,497,2025-05-19 19:21:49,signup,
1667,497,2025-05-19 19:21:49,trial_start,
1668,497,2025-05-26 19:21:49,trial_end,
1669,498,2025-02-22 15:20:20,signup,
1670,498,2025-02-22 15:20:20,trial_start,
1671,498,2025-03-01 15:20:20,trial_end,
1672,499,2025-04-26 19:59:21,signup,
1673,499,2025-04-26 19:59:21,conversion,
1674,500,2025-07-13 22:52:17,signup,
1675,500,2025-07-13 22:52:17,trial_start,
1676,500,2025-07-20 22:52:17,trial_end,
1677,500,2025-07-20 22:52:17,conversion,
1678,501,2025-06-13 01:08:56,signup,
1679,501,2025-06-13 01:08:56,conversion,
1680,502,2025-08-25 07:53:48,signup,
1681,502,2025-08-25 07:53:48,conversion,
1682,503,2025-05-31 19:55:41,signup,
1683,503,2025-05-31 19:55:41,trial_start,
1684,503,2025-06-07 19:55:41,trial_end,
1685,504,2025-07-14 22:39:06,signup,
1686,504,2025-07-14 22:39:06,trial_start,
1687,504,2025-07-21 22:39:06,trial_end,
1688,505,2025-05-03 06:33:37,signup,
1689,505,2025-05-03 06:33:37,trial_start,
1690,505,2025-05-10 06:33:37,trial_end,
1691,506,2025-01-03 05:57:55,signup,
1692,506,2025-01-03 05:57:55,conversion,
1693,506,2025-08-03 05:57:55,cancel,
1694,507,2024-10-15 05:08:00,signup,
1695,507,2024-10-15 05:08:00,trial_start,
1696,507,2024-10-22 05:08:00,trial_end,
1697,508,2025-06-09 23:26:40,signup,
1698,508,2025-06-09 23:26:40,trial_start,
1699,508,2025-06-16 23:26:40,trial_end,
1700,509,2025-07-22 11:23:45,signup,
1701,509,2025-07-22 11:23:45,trial_start,
1702,509,2025-07-29 11:23:45,trial_end,
1703,509,2025-07-29 11:23:45,conversion,
1704,510,2025-03-02 10:22:11,signup,
1705,510,2025-03-02 10:22:11,trial_start,
1706,510,2025-03-09 10:22:11,trial_end,
1707,511,2025-05-28 07:54:38,signup,
1708,511,2025-05-28 07:54:38,trial_start,
1709,511,2025-06-04 07:54:38,trial_end,
1710,511,2025-06-04 07:54:38,conversion,
1711,512,2024-10-23 13:20:09,signup,
1712,512,2024-10-23 13:20:09,trial_start,
1713,512,2024-10-30 13:20:09,trial_end,
1714,512,2024-10-30 13:20:09,conversion,
1715,512,2025-05-30 13:20:09,cancel,
1716,513,2025-06-02 18:09:52,signup,
1717,513,2025-06-02 18:09:52,trial_start,
1718,513,2025-06-09 18:09:52,trial_end,
1719,513,2025-06-09 18:09:52,conversion,
1720,514,2024-10-03 11:17:54,signup,
1721,514,2024-10-03 11:17:54,trial_start,
1722,514,2024-10-10 11:17:54,trial_end,
1723,514,2024-10-10 11:17:54,conversion,
1724,515,2024-10-14 09:23:41,signup,
1725,515,2024-10-14 09:23:41,trial_start,
1726,515,2024-10-21 09:23:41,trial_end,
1727,515,2024-10-21 09:23:41,conversion,
1728,516,2024-11-14 06:28:02,signup,
1729,516,2024-11-14 06:28:02,conversion,
1730,517,2025-05-09 03:52:03,signup,
1731,517,2025-05-09 03:52:03,trial_start,
1732,517,2025-05-16 03:52:03,trial_end,
1733,518,2024-10-10 20:33:02,signup,
1734,518,2024-10-10 20:33:02,trial_start,
1735,518,2024-10-17 20:33:02,trial_end,
1736,519,2024-09-20 03:10:03,signup,
1737,519,2024-09-20 03:10:03,trial_start,
1738,519,2024-09-27 03:10:03,trial_end,
1739,520,2024-12-24 03:07:17,signup,
1740,520,2024-12-24 03:07:17,conversion,
1741,521,2024-10-03 05:51:15,signup,
1742,521,2024-10-03 05:51:15,trial_start,
1743,521,2024-10-10 05:51:15,trial_end,
1744,521,2024-10-10 05:51:15,conversion,
1745,522,2024-11-01 08:04:14,signup,
1746,522,2024-11-01 08:04:14,trial_start,
1747,522,2024-11-08 08:04:14,trial_end,
1748,522,2024-11-08 08:04:14,conversion,
1749,523,2025-02-02 19:50:24,signup,
1750,523,2025-02-02 19:50:24,trial_start,
1751,523,2025-02-09 19:50:24,trial_end,
1752,524,2024-11-19 05:50:02,signup,
1753,524,2024-11-19 05:50:02,conversion,
1754,524,2024-12-19 05:50:02,cancel,
1755,525,2024-10-17 12:04:58,signup,
1756,525,2024-10-17 12:04:58,conversion,
1757,525,2025-01-17 12:04:58,cancel,
1758,526,2024-10-22 23:01:14,signup,
1759,526,2024-10-22 23:01:14,trial_start,
1760,526,2024-10-29 23:01:14,trial_end,
1761,527,2025-08-17 09:39:35,signup,
1762,527,2025-08-17 09:39:35,trial_start,
1763,527,2025-08-24 09:39:35,trial_end,
1764,527,2025-08-24 09:39:35,conversion,
1765,528,2024-09-21 05:58:56,signup,
1766,528,2024-09-21 05:58:56,trial_start,
1767,528,2024-09-28 05:58:56,trial_end,
1768,529,2025-02-22 02:20:12,signup,
1769,529,2025-02-22 02:20:12,trial_start,
1770,529,2025-03-01 02:20:12,trial_end,
1771,530,2025-07-10 03:01:26,signup,
1772,530,2025-07-10 03:01:26,trial_start,
1773,530,2025-07-17 03:01:26,trial_end,
1774,530,2025-07-17 03:01:26,conversion,
1775,531,2025-05-25 09:59:00,signup,
1776,531,2025-05-25 09:59:00,trial_start,
1777,531,2025-06-01 09:59:00,trial_end,
1778,532,2025-01-11 06:41:03,signup,
1779,532,2025-01-11 06:41:03,conversion,
1780,532,2025-02-11 06:41:03,cancel,
1781,533,2025-05-27 11:47:59,signup,
1782,533,2025-05-27 11:47:59,conversion,
1783,534,2024-09-23 05:51:59,signup,
1784,534,2024-09-23 05:51:59,trial_start,
1785,534,2024-09-30 05:51:59,trial_end,
1786,534,2024-09-30 05:51:59,conversion,
1787,535,2024-11-07 09:56:54,signup,
1788,535,2024-11-07 09:56:54,trial_start,
1789,535,2024-11-14 09:56:54,trial_end,
1790,535,2024-11-14 09:56:54,conversion,
1791,535,2025-02-14 09:56:54,cancel,
1792,536,2025-07-31 02:43:12,signup,
1793,536,2025-07-31 02:43:12,trial_start,
1794,536,2025-08-07 02:43:12,trial_end,
1795,537,2025-02-17 15:32:06,signup,
1796,537,2025-02-17 15:32:06,trial_start,
1797,537,2025-02-24 15:32:06,trial_end,
1798,537,2025-02-24 15:32:06,conversion,
1799,538,2025-08-18 04:18:33,signup,
1800,538,2025-08-18 04:18:33,trial_start,
1801,538,2025-08-25 04:18:33,trial_end,
1802,538,2025-08-25 04:18:33,conversion,
1803,539,2025-03-29 18:15:40,signup,
1804,539,2025-03-29 18:15:40,conversion,
1805,539,2025-06-29 18:15:40,cancel,
1806,540,2025-06-01 13:31:42,signup,
1807,540,2025-06-01 13:31:42,trial_start,
1808,540,2025-06-08 13:31:42,trial_end,
1809,540,2025-06-08 13:31:42,conversion,
1810,541,2025-05-28 06:54:24,signup,
1811,541,2025-05-28 06:54:24,trial_start,
1812,541,2025-06-04 06:54:24,trial_end,
1813,542,2025-01-31 11:38:21,signup,
1814,542,2025-01-31 11:38:21,trial_start,
1815,542,2025-02-07 11:38:21,trial_end,
1816,543,2025-04-21 17:21:02,signup,
1817,543,2025-04-21 17:21:02,trial_start,
1818,543,2025-04-28 17:21:02,trial_end,
1819,544,2025-08-04 19:19:37,signup,
1820,544,2025-08-04 19:19:37,trial_start,
1821,544,2025-08-11 19:19:37,trial_end,
1822,545,2025-06-15 19:00:54,signup,
1823,545,2025-06-15 19:00:54,trial_start,
1824,545,2025-06-22 19:00:54,trial_end,
1825,546,2024-10-17 21:20:57,signup,
1826,546,2024-10-17 21:20:57,trial_start,
1827,546,2024-10-24 21:20:57,trial_end,
1828,547,2025-08-12 14:06:31,signup,
1829,547,2025-08-12 14:06:31,trial_start,
1830,547,2025-08-19 14:06:31,trial_end,
1831,548,2025-05-22 22:06:02,signup,
1832,548,2025-05-22 22:06:02,trial_start,
1833,548,2025-05-29 22:06:02,trial_end,
1834,549,2025-01-24 15:01:32,signup,
1835,549,2025-01-24 15:01:32,trial_start,
1836,549,2025-01-31 15:01:32,trial_end,
1837,549,2025-01-31 15:01:32,conversion,
1838,549,2025-07-31 15:01:32,cancel,
1839,550,2024-12-13 19:10:56,signup,
1840,550,2024-12-13 19:10:56,conversion,
1841,551,2024-11-05 00:32:44,signup,
1842,551,2024-11-05 00:32:44,trial_start,
1843,551,2024-11-12 00:32:44,trial_end,
1844,552,2025-04-29 16:22:50,signup,
1845,552,2025-04-29 16:22:50,trial_start,
1846,552,2025-05-06 16:22:50,trial_end,
1847,552,2025-05-06 16:22:50,conversion,
1848,553,2025-02-07 07:14:52,signup,
1849,553,2025-02-07 07:14:52,trial_start,
1850,553,2025-02-14 07:14:52,trial_end,
1851,554,2025-04-29 07:09:59,signup,
1852,554,2025-04-29 07:09:59,trial_start,
1853,554,2025-05-06 07:09:59,trial_end,
1854,555,2024-09-15 03:33:14,signup,
1855,555,2024-09-15 03:33:14,conversion,
1856,555,2024-12-15 03:33:14,cancel,
1857,556,2024-09-14 10:54:20,signup,
1858,556,2024-09-14 10:54:20,trial_start,
1859,556,2024-09-21 10:54:20,trial_end,
1860,556,2024-09-21 10:54:20,conversion,
1861,556,2025-06-21 10:54:20,cancel,
1862,557,2025-08-26 03:45:12,signup,
1863,557,2025-08-26 03:45:12,trial_start,
1864,557,2025-09-02 03:45:12,trial_end,
1865,557,2025-09-02 03:45:12,conversion,
1866,558,2024-12-17 03:43:17,signup,
1867,558,2024-12-17 03:43:17,trial_start,
1868,558,2024-12-24 03:43:17,trial_end,
1869,559,2024-09-11 09:03:42,signup,
1870,559,2024-09-11 09:03:42,trial_start,
1871,559,2024-09-18 09:03:42,trial_end,
1872,560,2024-09-28 13:38:20,signup,
1873,560,2024-09-28 13:38:20,conversion,
1874,560,2025-04-28 13:38:20,cancel,
1875,561,2024-12-23 23:33:11,signup,
1876,561,2024-12-23 23:33:11,trial_start,
1877,561,2024-12-30 23:33:11,trial_end,
1878,562,2025-02-12 17:08:47,signup,
1879,562,2025-02-12 17:08:47,trial_start,
1880,562,2025-02-19 17:08:47,trial_end,
1881,562,2025-02-19 17:08:47,conversion,
1882,563,2025-01-18 22:13:06,signup,
1883,563,2025-01-18 22:13:06,trial_start,
1884,563,2025-01-25 22:13:06,trial_end,
1885,563,2025-01-25 22:13:06,conversion,
1886,564,2025-08-08 02:04:16,signup,
1887,564,2025-08-08 02:04:16,conversion,
1888,565,2025-03-26 01:05:32,signup,
1889,565,2025-03-26 01:05:32,trial_start,
1890,565,2025-04-02 01:05:32,trial_end,
1891,566,2025-06-28 14:53:59,signup,
1892,566,2025-06-28 14:53:59,trial_start,
1893,566,2025-07-05 14:53:59,trial_end,
1894,566,2025-07-05 14:53:59,conversion,
1895,567,2025-02-05 17:30:54,signup,
1896,567,2025-02-05 17:30:54,conversion,
1897,567,2025-05-05 17:30:54,cancel,
1898,568,2024-09-08 21:26:00,signup,
1899,568,2024-09-08 21:26:00,trial_start,
1900,568,2024-09-15 21:26:00,trial_end,
1901,568,2024-09-15 21:26:00,conversion,
1902,568,2024-10-15 21:26:00,cancel,
1903,569,2025-03-08 12:41:26,signup,
1904,569,2025-03-08 12:41:26,trial_start,
1905,569,2025-03-15 12:41:26,trial_end,
1906,569,2025-03-15 12:41:26,conversion,
1907,569,2025-07-15 12:41:26,cancel,
1908,570,2024-11-21 06:00:57,signup,
1909,570,2024-11-21 06:00:57,conversion,
1910,570,2025-07-21 06:00:57,cancel,
1911,571,2025-08-29 17:19:47,signup,
1912,571,2025-08-29 17:19:47,trial_start,
1913,571,2025-09-05 17:19:47,trial_end,
1914,572,2024-09-17 00:22:01,signup,
1915,572,2024-09-17 00:22:01,trial_start,
1916,572,2024-09-24 00:22:01,trial_end,
1917,572,2024-09-24 00:22:01,conversion,
1918,572,2025-02-24 00:22:01,cancel,
1919,573,2025-06-22 01:49:15,signup,
1920,573,2025-06-22 01:49:15,trial_start,
1921,573,2025-06-29 01:49:15,trial_end,
1922,573,2025-06-29 01:49:15,conversion,
1923,574,2025-01-28 04:29:49,signup,
1924,574,2025-01-28 04:29:49,trial_start,
1925,574,2025-02-04 04:29:49,trial_end,
1926,575,2025-05-03 21:23:16,signup,
1927,575,2025-05-03 21:23:16,conversion,
1928,575,2025-08-03 21:23:16,cancel,
1929,576,2024-12-02 21:52:56,signup,
1930,576,2024-12-02 21:52:56,trial_start,
1931,576,2024-12-09 21:52:56,trial_end,
1932,576,2024-12-09 21:52:56,conversion,
1933,576,2025-05-09 21:52:56,cancel,
1934,577,2024-09-07 08:40:24,signup,
1935,577,2024-09-07 08:40:24,trial_start,
1936,577,2024-09-14 08:40:24,trial_end,
1937,578,2024-10-29 19:08:20,signup,
1938,578,2024-10-29 19:08:20,trial_start,
1939,578,2024-11-05 19:08:20,trial_end,
1940,578,2024-11-05 19:08:20,conversion,
1941,579,2025-05-08 22:07:43,signup,
1942,579,2025-05-08 22:07:43,trial_start,
1943,579,2025-05-15 22:07:43,trial_end,
1944,579,2025-05-15 22:07:43,conversion,
1945,579,2025-08-15 22:07:43,cancel,
1946,580,2025-05-20 13:19:39,signup,
1947,580,2025-05-20 13:19:39,conversion,
1948,581,2025-04-27 03:58:55,signup,
1949,581,2025-04-27 03:58:55,trial_start,
1950,581,2025-05-04 03:58:55,trial_end,
1951,581,2025-05-04 03:58:55,conversion,
1952,581,2025-06-04 03:58:55,cancel,
1953,582,2024-10-13 22:16:29,signup,
1954,582,2024-10-13 22:16:29,trial_start,
1955,582,2024-10-20 22:16:29,trial_end,
1956,583,2024-09-08 23:02:29,signup,
1957,583,2024-09-08 23:02:29,conversion,
1958,583,2025-05-08 23:02:29,cancel,
1959,584,2025-05-07 01:10:56,signup,
1960,584,2025-05-07 01:10:56,trial_start,
1961,584,2025-05-14 01:10:56,trial_end,
1962,584,2025-05-14 01:10:56,conversion,
1963,585,2025-05-28 10:46:03,signup,
1964,585,2025-05-28 10:46:03,trial_start,
1965,585,2025-06-04 10:46:03,trial_end,
1966,586,2025-06-26 08:11:28,signup,
1967,586,2025-06-26 08:11:28,trial_start,
1968,586,2025-07-03 08:11:28,trial_end,
1969,587,2024-12-26 14:41:46,signup,
1970,587,2024-12-26 14:41:46,conversion,
1971,587,2025-03-26 14:41:46,cancel,
1972,588,2024-09-13 19:04:01,signup,
1973,588,2024-09-13 19:04:01,trial_start,
1974,588,2024-09-20 19:04:01,trial_end,
1975,589,2025-07-24 09:31:42,signup,
1976,589,2025-07-24 09:31:42,conversion,
1977,590,2025-05-03 06:34:15,signup,
1978,590,2025-05-03 06:34:15,conversion,
1979,591,2025-06-20 23:11:50,signup,
1980,591,2025-06-20 23:11:50,trial_start,
1981,591,2025-06-27 23:11:50,trial_end,
1982,591,2025-06-27 23:11:50,conversion,
1983,592,2025-03-18 08:32:17,signup,
1984,592,2025-03-18 08:32:17,trial_start,
1985,592,2025-03-25 08:32:17,trial_end,
1986,593,2025-02-21 16:42:59,signup,
1987,593,2025-02-21 16:42:59,trial_start,
1988,593,2025-02-28 16:42:59,trial_end,
1989,593,2025-02-28 16:42:59,conversion,
1990,594,2025-05-09 19:37:06,signup,
1991,594,2025-05-09 19:37:06,trial_start,
1992,594,2025-05-16 19:37:06,trial_end,
1993,594,2025-05-16 19:37:06,conversion,
1994,595,2024-11-12 09:45:58,signup,
1995,595,2024-11-12 09:45:58,conversion,
1996,596,2025-07-02 06:02:29,signup,
1997,596,2025-07-02 06:02:29,trial_start,
1998,596,2025-07-09 06:02:29,trial_end,
1999,597,2025-03-12 14:56:36,signup,
2000,597,2025-03-12 14:56:36,trial_start,
2001,597,2025-03-19 14:56:36,trial_end,
2002,597,2025-03-19 14:56:36,conversion,
2003,598,2025-08-18 00:25:41,signup,
2004,598,2025-08-18 00:25:41,trial_start,
2005,598,2025-08-25 00:25:41,trial_end,
2006,598,2025-08-25 00:25:41,conversion,
2007,599,2025-04-04 16:22:17,signup,
2008,599,2025-04-04 16:22:17,trial_start,
2009,599,2025-04-11 16:22:17,trial_end,
2010,599,2025-04-11 16:22:17,conversion,
2011,600,2024-10-11 17:04:03,signup,
2012,600,2024-10-11 17:04:03,conversion,
2013,600,2025-07-11 17:04:03,cancel,
2014,601,2024-10-09 17:12:04,signup,
2015,601,2024-10-09 17:12:04,conversion,
2016,601,2024-11-09 17:12:04,cancel,
2017,602,2025-07-07 18:59:09,signup,
2018,602,2025-07-07 18:59:09,trial_start,
2019,602,2025-07-14 18:59:09,trial_end,
2020,602,2025-07-14 18:59:09,conversion,
2021,603,2024-10-21 22:13:42,signup,
2022,603,2024-10-21 22:13:42,conversion,
2023,604,2024-10-05 12:13:58,signup,
2024,604,2024-10-05 12:13:58,trial_start,
2025,604,2024-10-12 12:13:58,trial_end,
2026,605,2025-01-08 21:19:10,signup,
2027,605,2025-01-08 21:19:10,trial_start,
2028,605,2025-01-15 21:19:10,trial_end,
2029,606,2024-11-15 20:52:40,signup,
2030,606,2024-11-15 20:52:40,trial_start,
2031,606,2024-11-22 20:52:40,trial_end,
2032,606,2024-11-22 20:52:40,conversion,
2033,607,2024-12-24 07:11:19,signup,
2034,607,2024-12-24 07:11:19,conversion,
2035,608,2024-12-31 12:51:13,signup,
2036,608,2024-12-31 12:51:13,trial_start,
2037,608,2025-01-07 12:51:13,trial_end,
2038,609,2024-10-03 06:13:59,signup,
2039,609,2024-10-03 06:13:59,trial_start,
2040,609,2024-10-10 06:13:59,trial_end,
2041,610,2025-01-09 21:54:22,signup,
2042,610,2025-01-09 21:54:22,trial_start,
2043,610,2025-01-16 21:54:22,trial_end,
2044,611,2025-08-29 12:30:45,signup,
2045,611,2025-08-29 12:30:45,trial_start,
2046,611,2025-09-05 12:30:45,trial_end,
2047,611,2025-09-05 12:30:45,conversion,
2048,612,2025-01-16 10:09:23,signup,
2049,612,2025-01-16 10:09:23,trial_start,
2050,612,2025-01-23 10:09:23,trial_end,
2051,612,2025-01-23 10:09:23,conversion,
2052,613,2025-01-22 15:39:54,signup,
2053,613,2025-01-22 15:39:54,conversion,
2054,614,2024-12-12 20:23:34,signup,
2055,614,2024-12-12 20:23:34,trial_start,
2056,614,2024-12-19 20:23:34,trial_end,
2057,615,2025-05-23 09:36:07,signup,
2058,615,2025-05-23 09:36:07,trial_start,
2059,615,2025-05-30 09:36:07,trial_end,
2060,615,2025-05-30 09:36:07,conversion,
2061,615,2025-08-30 09:36:07,cancel,
2062,616,2025-08-19 23:54:37,signup,
2063,616,2025-08-19 23:54:37,conversion,
2064,617,2024-10-15 12:52:00,signup,
2065,617,2024-10-15 12:52:00,trial_start,
2066,617,2024-10-22 12:52:00,trial_end,
2067,618,2025-08-22 21:23:33,signup,
2068,618,2025-08-22 21:23:33,trial_start,
2069,618,2025-08-29 21:23:33,trial_end,
2070,619,2024-10-22 07:14:49,signup,
2071,619,2024-10-22 07:14:49,trial_start,
2072,619,2024-10-29 07:14:49,trial_end,
2073,619,2024-10-29 07:14:49,conversion,
2074,620,2024-10-15 15:45:09,signup,
2075,620,2024-10-15 15:45:09,trial_start,
2076,620,2024-10-22 15:45:09,trial_end,
2077,620,2024-10-22 15:45:09,conversion,
2078,620,2025-05-22 15:45:09,cancel,
2079,621,2025-08-17 17:57:20,signup,
2080,621,2025-08-17 17:57:20,trial_start,
2081,621,2025-08-24 17:57:20,trial_end,
2082,622,2025-04-03 16:16:33,signup,
2083,622,2025-04-03 16:16:33,conversion,
2084,622,2025-06-03 16:16:33,cancel,
2085,623,2025-01-14 01:37:29,signup,
2086,623,2025-01-14 01:37:29,trial_start,
2087,623,2025-01-21 01:37:29,trial_end,
2088,624,2024-10-20 09:23:08,signup,
2089,624,2024-10-20 09:23:08,trial_start,
2090,624,2024-10-27 09:23:08,trial_end,
2091,625,2025-06-16 20:04:37,signup,
2092,625,2025-06-16 20:04:37,trial_start,
2093,625,2025-06-23 20:04:37,trial_end,
2094,625,2025-06-23 20:04:37,conversion,
2095,626,2024-10-03 23:59:58,signup,
2096,626,2024-10-03 23:59:58,trial_start,
2097,626,2024-10-10 23:59:58,trial_end,
2098,627,2025-07-20 02:50:51,signup,
2099,627,2025-07-20 02:50:51,conversion,
2100,628,2025-03-27 19:04:17,signup,
2101,628,2025-03-27 19:04:17,trial_start,
2102,628,2025-04-03 19:04:17,trial_end,
2103,628,2025-04-03 19:04:17,conversion,
2104,628,2025-06-03 19:04:17,cancel,
2105,629,2025-04-02 13:01:05,signup,
2106,629,2025-04-02 13:01:05,trial_start,
2107,629,2025-04-09 13:01:05,trial_end,
2108,629,2025-04-09 13:01:05,conversion,
2109,630,2025-05-31 04:47:43,signup,
2110,630,2025-05-31 04:47:43,conversion,
2111,630,2025-07-31 04:47:43,cancel,
2112,631,2025-07-28 11:06:24,signup,
2113,631,2025-07-28 11:06:24,trial_start,
2114,631,2025-08-04 11:06:24,trial_end,
2115,632,2025-03-22 07:39:50,signup,
2116,632,2025-03-22 07:39:50,trial_start,
2117,632,2025-03-29 07:39:50,trial_end,
2118,633,2024-09-02 22:23:15,signup,
2119,633,2024-09-02 22:23:15,trial_start,
2120,633,2024-09-09 22:23:15,trial_end,
2121,633,2024-09-09 22:23:15,conversion,
2122,634,2025-04-26 18:51:32,signup,
2123,634,2025-04-26 18:51:32,conversion,
2124,634,2025-08-26 18:51:32,cancel,
2125,635,2025-01-22 15:27:55,signup,
2126,635,2025-01-22 15:27:55,trial_start,
2127,635,2025-01-29 15:27:55,trial_end,
2128,636,2025-04-12 07:43:08,signup,
2129,636,2025-04-12 07:43:08,trial_start,
2130,636,2025-04-19 07:43:08,trial_end,
2131,636,2025-04-19 07:43:08,conversion,
2132,637,2025-01-11 12:46:40,signup,
2133,637,2025-01-11 12:46:40,trial_start,
2134,637,2025-01-18 12:46:40,trial_end,
2135,637,2025-01-18 12:46:40,conversion,
2136,638,2024-09-18 12:07:22,signup,
2137,638,2024-09-18 12:07:22,trial_start,
2138,638,2024-09-25 12:07:22,trial_end,
2139,638,2024-09-25 12:07:22,conversion,
2140,639,2025-08-04 02:00:11,signup,
2141,639,2025-08-04 02:00:11,trial_start,
2142,639,2025-08-11 02:00:11,trial_end,
2143,639,2025-08-11 02:00:11,conversion,
2144,640,2025-03-30 09:05:45,signup,
2145,640,2025-03-30 09:05:45,trial_start,
2146,640,2025-04-06 09:05:45,trial_end,
2147,641,2024-10-13 16:28:10,signup,
2148,641,2024-10-13 16:28:10,trial_start,
2149,641,2024-10-20 16:28:10,trial_end,
2150,642,2024-10-13 04:04:20,signup,
2151,642,2024-10-13 04:04:20,trial_start,
2152,642,2024-10-20 04:04:20,trial_end,
2153,642,2024-10-20 04:04:20,conversion,
2154,643,2025-05-16 04:05:27,signup,
